,sales,MoM,YoY
,Manhattan,,
,All Upper Manhattan,,
,All,,
2007-10,449577.399609165,0.012214487506378768,0.008878388006010596
2007-11,449050.3249795304,-0.0011723779489200004,0.013781893502211151
2007-12,451696.7108174209,0.005893294561163387,0.02799536855377527
2008-01,444291.6257902348,-0.016393931702060383,0.009815685987812905
2008-02,457291.5822632923,0.02925996286771171,0.06647319330890644
2008-03,443355.9683348926,-0.03047424109454977,0.0024198150487488856
2008-04,426711.1176421269,-0.037542859195690004,-0.06204784985690115
2008-05,445652.210975349,0.04438856301163341,0.003239592743875086
2008-06,452432.0985492839,0.015213404998253077,0.017132346125047215
2008-07,448717.461453025,-0.008210374790316277,0.023685565060059366
2008-08,446396.7416982237,-0.005171895355456924,0.010349351363801773
2008-09,455592.1349930756,0.020599149670918138,0.025756543444698243
2008-10,452790.5404024733,-0.006149348014194533,0.007147024730561613
2008-11,442704.642103965,-0.022274975730595448,-0.014131340125084435
2008-12,409970.3649519351,-0.07394157196197315,-0.09237690881116889
2009-01,429762.3774297446,0.04827669063379725,-0.03270205314954544
2009-02,429997.8508815738,0.0005479154625807059,-0.059685619504807996
2009-03,424172.1808205125,-0.01354813762235696,-0.04326949197600383
2009-04,405096.5650887892,-0.04497139745191148,-0.050653830330864125
2009-05,393141.9313871092,-0.029510577802751237,-0.11782793464283825
2009-06,378033.8736764288,-0.0384290163539035,-0.16444064227850275
2009-07,383274.0098306217,0.013861551884840173,-0.14584556484716693
2009-08,373499.3311392677,-0.025503108587179413,-0.16330184284417693
2009-09,384185.2906142654,0.028610384501634334,-0.15673414638708694
2009-10,392054.4338135419,0.02048267695698258,-0.13413731332581447
2009-11,391047.8575706481,-0.002567440018730993,-0.11668453325408279
2009-12,396319.9389812556,0.01348193401022546,-0.03329612854402264
2010-01,380092.5905562793,-0.04094507197061259,-0.11557500023739298
2010-02,379035.3484422566,-0.0027815383416850414,-0.1185180398805128
2010-03,372134.8787034372,-0.018205346195753647,-0.12267966752655746
2010-04,362056.2806342144,-0.02708318581783542,-0.1062469745828164
2010-05,368767.48064384,0.01853634467511389,-0.06199911227293842
2010-06,367546.0072500097,-0.0033123131998995525,-0.027743192228842473
2010-07,371834.8882983574,0.011668963786158892,-0.029845805452134777
2010-08,375795.1771666105,0.010650665101321621,0.0061468544544374115
2010-09,382869.4154534072,0.018824718135380225,-0.0034251055233122107
2010-10,377082.5285561106,-0.015114518589696035,-0.03818833296131474
2010-11,379681.7968600123,0.0068931019261342374,-0.029065651404527548
2010-12,383967.0191870476,0.011286351788456273,-0.031169059588476045
2011-01,392872.7919909601,0.023194108761654064,0.033623916256763975
2011-02,383021.6085662517,-0.025074740795323458,0.010516855856261609
2011-03,384680.0383195481,0.004329859507155032,0.033711324398884024
2011-04,382906.9687371979,-0.004609206108265318,0.05758963238107451
2011-05,380705.546325001,-0.005749235694134991,0.032372880765728196
2011-06,352976.4966642702,-0.0728359487493756,-0.03963996424488192
2011-07,355115.0949156355,0.0060587553890292245,-0.0449656390750135
2011-08,355717.5221917048,0.0016964282417011312,-0.053427122525322335
2011-09,384236.5428347897,0.08017322415654116,0.0035707406395038
2011-10,375092.2840612045,-0.02379851407708755,-0.005278007714987432
2011-11,372839.5837613108,-0.006005722846397332,-0.018020914237361296
2011-12,389664.3660911475,0.045126062421011026,0.014838115305222166
2012-01,389219.6428574887,-0.0011412981846914416,-0.00929855466691476
2012-02,380951.1388598161,-0.021243799354443316,-0.005405621145464501
2012-03,364678.4921254856,-0.04271583695230419,-0.051995279717237386
2012-04,318888.3780862551,-0.12556296855443327,-0.16719097816911488
2012-05,335693.8225619024,0.05270008451390362,-0.11823238247407342
2012-06,352774.378862305,0.05088135423538498,-0.0005726098022821313
2012-07,370839.3461221638,0.051208274586488356,0.04427930952995385
2012-08,374983.6487539459,0.011175466344439222,0.05416130879225611
2012-09,360687.404237388,-0.0381249810866785,-0.061288128462906655
2012-10,359004.3262953719,-0.00466630639784793,-0.0428906657093685
2012-11,363783.3319360727,0.013311833007741525,-0.024289941893712252
2012-12,366913.6046948888,0.008604772357646784,-0.058385532206804314
2013-01,353257.3105763718,-0.03721937247290974,-0.09239598499473567
2013-02,365307.0862299998,0.034110477809978335,-0.041065772047929494
2013-03,366351.8826681567,0.002860049743188098,0.0045886735269686785
2013-04,371557.7155737361,0.014209925352819619,0.16516543438668263
2013-05,360156.0015014101,-0.03068625302187633,0.07287050668022599
2013-06,361262.866207192,0.0030732924098657577,0.02406208572250157
2013-07,374029.9938710281,0.03534027119331418,0.008603854424371837
2013-08,392068.6449990655,0.04822781975676893,0.04556197664056105
2013-09,399108.198552335,0.017954900610035462,0.10652103140718538
2013-10,396890.8545010174,-0.005555746685636631,0.1055322329861681
2013-11,393422.7865780186,-0.008738089788838721,0.08147557086852575
2013-12,413068.6142452036,0.04993566294942875,0.12579258157705953
2014-01,417581.9534796906,0.010926366900894102,0.1820900544092554
2014-02,428849.045480977,0.026981750306492636,0.17394121725569467
2014-03,432598.771874021,0.00874369765435401,0.18082857585823042
2014-04,434410.5047879529,0.004188021399329056,0.16916023158653415
2014-05,441433.7101035222,0.016167208753382845,0.22567361994047985
2014-06,437205.651501446,-0.009578014785243005,0.21021475606269235
2014-07,446243.8159937116,0.020672570130845447,0.19306960218699465
2014-08,441841.4535002498,-0.00986537479216032,0.12694921957174854
2014-09,439497.8162975066,-0.005304249259948213,0.1011996693920969
2014-10,450989.2390984397,0.026146711939870615,0.13630544514671739
2014-11,451358.8832614339,0.000819629673943334,0.14726167029454995
2014-12,445213.5962857249,-0.013615079271962816,0.07781995758564109
2015-01,455502.0870599635,0.02310911180627051,0.09080884186753346
2015-02,458387.205684864,0.006333930637996588,0.0688777566725336
2015-03,476973.9207555801,0.040548066874916744,0.10257807411085729
2015-04,460886.2489131542,-0.03372861941160488,0.06094637176908235
2015-05,466528.01403914,0.012241122704984342,0.05684727595845107
2015-06,460351.4598497152,-0.013239406859941849,0.05294032286358186
2015-07,475325.2517230269,0.03252686953181394,0.06516938652596393
2015-08,489654.3971771021,0.030145979836191827,0.10821289695224423
2015-09,489437.5394971737,-0.0004428790615965683,0.11362905877525842
2015-10,474980.358149784,-0.029538358177924717,0.053196655200253185
2015-11,483774.7305456487,0.018515233830135536,0.07181834342105775
2015-12,494163.2908644549,0.021473962286308046,0.10994654023844208
2016-01,532497.974518673,0.07757493193627996,0.16903520235369096
2016-02,525002.7040179803,-0.01407567889336625,0.145325823903806
2016-03,521542.9459138947,-0.006589981494585007,0.0934412201986059
2016-04,527511.3219809055,0.011443690522076722,0.1445586046988041
2016-05,515748.8161588477,-0.0222981106412794,0.10550449413221785
2016-06,510057.9846019326,-0.011034114628316272,0.10797516481960212
2016-07,514412.137656737,0.008536584439909456,0.08223187342145688
2016-08,505195.8261396628,-0.01791620150927342,0.03173958827319501
2016-09,527199.6975982512,0.043555133118826195,0.07715419242233157
2016-10,546178.4829808384,0.035999234197303887,0.1498969875478562
2016-11,526269.27224927,-0.03645184010712277,0.08783952327499978
2016-12,523814.8447276411,-0.004663824492618929,0.06000355431362747
2017-01,527536.1823981267,0.007104299750077869,-0.009317954918103388
2017-02,532019.4570070552,0.008498515852596089,0.013365174951241121
2017-03,514028.4185447957,-0.03381650468851349,-0.01440826192353406
2017-04,516311.6609843193,0.004441860327464742,-0.021231129133928994
2017-05,539204.1575931534,0.04433852329655097,0.04547822641454524
2017-06,531163.4816439578,-0.014912117861046958,0.041378622978516244
2017-07,534630.3209451551,0.006526878110045153,0.03930347246570909
2017-08,533284.8690444973,-0.0025166023099462143,0.05560030675524463
2017-09,546480.1441337358,0.02474338923750241,0.036571429428582825
2017-10,548974.7363242347,0.00456483591815271,0.005119669541237659
2017-11,543368.767103635,-0.01021170711449415,0.03249191194705703
2017-12,540044.3707856279,-0.006118121834141177,0.030983325923925165
2018-01,538716.980591451,-0.0024579280258876235,0.02119437218978537
2018-02,523465.7830630507,-0.028310222394802187,-0.016077746464620457
2018-03,517604.9147604917,-0.011196277755279871,0.006957779155131183
2018-04,529153.8969513427,0.022312350330357722,0.024873031034279514
2018-05,534130.8235724355,0.009405442631655658,-0.009408929714792458
2018-06,528843.1230832372,-0.009899635549644015,-0.004368445197962423
