,sales,MoM,YoY
,Manhattan,,
,All Upper East Side,,
,All,,
2000-06,511230.5965666724,0.002730474403642491,0.2596025123076
2000-07,517049.6628050721,0.01138246865011494,0.22813552389610492
2000-08,497354.8677765515,-0.03809072212072118,0.1712222423194989
2000-09,513897.5722581735,0.03326137040857158,0.21131390465598465
2000-10,527888.7260474436,0.027225568954899027,0.24164416722280335
2000-11,540100.183183683,0.023132634840816513,0.24025475648074024
2000-12,539153.7285218851,-0.0017523687109655128,0.22386887983029435
2001-01,539425.7003483381,0.0005044420766571189,0.1901492415969892
2001-02,555509.6051334627,0.02981671947543152,0.22816573737828882
2001-03,571942.5258126712,0.02958170394778392,0.22424965689456844
2001-04,577209.2155209715,0.009208424746554478,0.19146883892736577
2001-05,545939.9618088264,-0.05417317130656407,0.07080961229024862
2001-06,557864.4649088518,0.02184215103162024,0.09121885242269068
2001-07,551683.2205937017,-0.011080190089110653,0.06698303911608283
2001-08,562884.0959999304,0.02030309240541106,0.13175547776646956
2001-09,556086.2912461463,-0.012076739780164103,0.0820955794801419
2001-10,586358.2103070117,0.05443744889489799,0.11076100203419248
2001-11,586340.3452233057,-3.0467866556582734e-05,0.08561404620723279
2001-12,595961.1762983047,0.016408270645839496,0.10536410075872027
2002-01,588397.9728858226,-0.012690765293570605,0.09078594606423152
2002-02,572151.1651855137,-0.027611936901525747,0.02995728588356772
2002-03,581749.7852300889,0.016776370701723442,0.017147281369719103
2002-04,583720.1988935204,0.003387046653832826,0.011280109876056432
2002-05,595800.2129217274,0.020694870677947286,0.09132918379468391
2002-06,609576.7225348024,0.023122700049932332,0.0926968123599694
2002-07,611302.599180821,0.0028312705886173184,0.10806813831125606
2002-08,611249.7441935859,-8.646288647529143e-05,0.08592470197214719
2002-09,623237.5395821725,0.019611943403595067,0.12075688502506599
2002-10,627779.9401193117,0.00728839366798173,0.07064236346347386
2002-11,604316.55222193,-0.03737517941863888,0.030658314995837488
2002-12,593661.3741227096,-0.01763178264775933,-0.003858979858184508
2003-01,609391.7610567969,0.026497238358033748,0.03567957256550236
2003-02,548546.7530315088,-0.09984547201585359,-0.04125555201194331
2003-03,561202.8751352137,0.02307209373451169,-0.03531915372645755
2003-04,589046.7128123457,0.04961456705014822,0.009125114959054104
2003-05,596968.0255758815,0.013447681807298828,0.0019600742477536848
2003-06,599052.9464653574,0.003492516852078742,-0.01726407141283859
2003-07,611898.8386349677,0.02144366745110915,0.0009753589383485473
2003-08,612220.6380253461,0.0005259029271835747,0.0015883750316183498
